sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
39394,10,7,140.93,4,5.87,5.87,23.48,2,5.87,5.87,11.74,,,,,,,,,,,,,1.0,,,,,,0
25935,15,6,3454.53,105,7.99,79.99,1245.96,36,7.99,69.99,421.64,1.0,1.0,1.0,600.0,558.0,168.0,11.0,35.0,1.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
14109,19,5,140.711,8,18.0,39.99,237.93,1,29.99,29.99,29.99,,,,,,,,,,,,,1.0,,,,,,0
19495,8,6,335.941,29,7.99,19.99,359.71,7,7.99,19.99,79.93,,,,300.0,456.0,182.0,19.0,50.0,2.0,9.0,,,2.0,,,,,,1
2551,10,5,1719.0120000000002,8,699.0,699.0,5592.0,1,699.0,699.0,699.0,5.0,1.0,1.0,,,,,,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6851,13,5,395.44,8,12.99,14.99,100.93,4,14.99,14.99,59.96,1.0,1.0,1.0,11400.0,557.0,223.0,2.0,50.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27348,16,6,0.0,1,79.99,79.99,79.99,1,79.99,79.99,79.99,,,,3000.0,559.0,111.0,15.0,46.0,1.0,74.0,,,1.0,,,,,,1
44225,14,7,199.02,6,9.99,12.99,68.94,2,9.99,12.99,22.98,,,,2500.0,566.0,368.0,8.0,51.0,2.0,7.0,,,2.0,,,,,,1
16880,22,5,0.0,5,6.99,79.99,186.95,5,6.99,79.99,186.95,,,,7500.0,547.0,173.0,12.0,49.0,2.0,20.0,,,1.0,,,,,,1
32968,20,6,1287.864,30,7.99,34.99,330.91,1,10.92,10.92,10.92,,,,4000.0,520.0,146.0,11.0,49.0,2.0,41.0,,,1.0,,,,,,1
13913,19,5,2083.3720000000003,28,19.99,99.95,1601.54,2,79.99,99.95,179.94,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
21303,11,6,1814.359,27,15.99,89.95,1198.32,3,27.99,49.99,105.97,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
44145,14,7,25.682,4,15.95,15.95,31.9,1,15.95,15.95,15.95,,,,500.0,408.0,1.0,0.0,25.0,2.0,8.0,,,1.0,,,,,,0
28605,17,6,558.707,10,24.99,29.99,284.9,2,24.99,29.99,54.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25050,14,6,1754.979,23,3.99,29.99,195.77,7,3.99,29.99,66.93,5.0,1.0,1.0,4000.0,510.0,133.0,38.0,58.0,2.0,40.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32681,20,6,211.47400000000002,7,29.99,39.99,249.93,2,29.99,39.99,69.98,,,,300.0,614.0,2.0,1.0,46.0,2.0,92.0,,,1.0,,,,,,1
41330,12,7,761.938,14,9.99,79.99,354.86,6,9.99,79.99,159.94,,,,,,,,,,,,,1.0,,,,,,1
6386,13,5,126.45100000000001,3,99.99,129.99,359.97,1,129.99,129.99,129.99,2.0,1.0,1.0,1000.0,415.0,145.0,2.0,51.0,2.0,53.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8911,15,5,553.297,22,1.0,19.99,205.89,2,4.99,19.99,24.98,,,,300.0,482.0,4.0,7.0,44.0,2.0,25.0,,,1.0,,,,,,1
12530,18,5,1560.328,46,14.99,69.95,1269.61,3,14.99,29.99,69.97,,,,600.0,489.0,34.0,9.0,47.0,2.0,18.0,,,1.0,,,,,,1
42272,12,7,9.498,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
48181,17,7,1297.721,14,9.99,119.99,199.91,2,9.99,119.99,129.98,,,,,,,,,,,,,1.0,,,,,,1
34548,21,6,341.685,5,29.99,29.99,59.98,1,29.99,29.99,29.99,3.0,1.0,1.0,900.0,553.0,117.0,12.0,68.0,2.0,27.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
10378,17,5,11.731,1,39.99,39.99,39.99,1,39.99,39.99,39.99,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
49732,18,7,1588.6270000000002,9,8.99,99.9,459.73,7,8.99,99.9,289.84,,,,2700.0,552.0,347.0,12.0,64.0,2.0,32.0,,,1.0,,,,,,1
46519,16,7,4.942,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
17372,22,5,3253.7309999999998,38,9.99,14.99,523.63,7,12.99,14.99,102.93,5.0,1.0,1.0,,,,,,,,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1
40138,11,7,1971.205,57,5.99,29.95,726.36,3,6.99,19.99,39.97,,,,3400.0,599.0,199.0,43.0,45.0,2.0,16.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1
7603,14,5,710.1469999999999,2,21.99,21.99,43.98,1,21.99,21.99,21.99,4.0,1.0,1.0,300.0,568.0,84.0,1.0,53.0,2.0,52.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23918,13,6,1047.239,34,3.0,24.99,373.79,3,9.99,24.99,52.97,,,,600.0,559.0,67.0,3.0,36.0,2.0,106.0,,,1.0,,,,,,1
15353,20,5,2215.484,39,4.99,39.99,837.64,7,12.99,39.99,138.94,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
20833,10,6,723.627,14,19.99,79.99,584.89,6,19.99,79.99,174.96,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1479,9,5,830.456,29,7.0,24.99,391.72,9,9.99,19.99,109.91,,,,,,,,,,,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
36655,6,7,735.172,9,64.99,399.99,2130.93,1,261.99,261.99,261.99,,,,600.0,552.0,9.0,4.0,40.0,1.0,110.0,,,1.0,,,,,,0
24045,13,6,605.3919999999999,4,59.0,75.95,276.93,1,70.99,70.99,70.99,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
11337,17,5,1589.0279999999998,56,19.0,149.95,4857.15,6,39.99,149.95,599.79,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35032,22,6,864.095,20,24.99,59.99,646.86,2,24.99,29.99,54.98,,,,4000.0,540.0,312.0,2.0,43.0,2.0,12.0,,,1.0,,,,,,1
2995,10,5,466.25,14,14.99,46.0,343.58,3,14.99,29.95,70.89,,,,,,,,,,,,,1.0,,,,,,0
45607,15,7,188.297,17,7.0,19.99,268.85,3,14.99,19.99,49.97,,,,900.0,452.0,169.0,21.0,44.0,1.0,26.0,,,1.0,,,,,,1
1505,9,5,940.9760000000001,9,219.0,1799.99,3337.98,1,219.0,219.0,219.0,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
8228,15,5,59.636,6,9.99,29.99,91.94,4,9.99,29.99,71.96,3.0,1.0,1.0,3000.0,515.0,84.0,7.0,24.0,2.0,45.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35282,22,6,5314.221,162,3.0,65.0,1888.6,11,4.99,29.99,133.94,1.0,1.0,1.0,800.0,548.0,86.0,3.0,32.0,2.0,20.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
25698,15,6,846.342,17,10.0,49.99,385.86,1,24.99,24.99,24.99,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
4723,12,5,347.741,4,9.99,29.99,59.96,4,9.99,29.99,59.96,2.0,1.0,1.0,1200.0,516.0,70.0,9.0,29.0,2.0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15906,21,5,305.447,10,29.99,189.99,752.91,3,29.99,189.99,249.97,,,,,,,,,,,,,1.0,,,,,,0
16902,22,5,3303.49,115,4.99,22.95,1698.97,11,4.99,19.99,169.55,,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0
11421,17,5,205.118,2,19.99,19.99,19.99,2,19.99,19.99,19.99,4.0,1.0,1.0,3300.0,554.0,128.0,117.0,58.0,1.0,10.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16735,21,5,3410.841,93,8.0,49.99,1525.49,12,9.95,39.99,287.05,3.0,1.0,1.0,700.0,556.0,46.0,2.0,37.0,1.0,68.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23997,13,6,10457.471,186,3.0,59.99,3948.15,12,3.99,59.95,445.53,5.0,1.0,1.0,2900.0,511.0,108.0,13.0,42.0,2.0,19.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
31465,19,6,1442.01,65,5.0,29.99,878.97,7,5.0,29.99,119.28,,,,1400.0,535.0,221.0,6.0,46.0,2.0,28.0,,,1.0,,,,,,1
161,6,5,721.951,49,5.0,29.99,797.84,8,12.49,29.99,150.42,,,,3500.0,533.0,228.0,13.0,39.0,2.0,34.0,,,1.0,,,,,,1
38237,9,7,379.685,13,29.99,89.99,679.83,1,44.99,44.99,44.99,,,,4000.0,70.0,47.0,1.0,31.0,2.0,330.0,,,1.0,,,,,,1
11884,18,5,4447.544,125,2.99,99.99,1364.89,1,9.99,9.99,9.99,1.0,1.0,6.0,,,,,,,,1.0,1.0,1.0,6.0,1.0,6.0,1.0,6.0,1
33008,20,6,724.2719999999999,9,3.99,19.99,93.91,2,3.99,14.99,18.98,,1.0,1.0,600.0,80.0,131.0,2.0,46.0,1.0,38.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
5963,13,5,71.779,2,209.99,209.99,419.98,1,209.99,209.99,209.99,,,,500.0,421.0,0.0,1.0,53.0,2.0,11.0,,,1.0,,,,,,1
38874,10,7,394.465,18,9.99,14.99,179.83,6,9.99,14.99,64.94,,,,2900.0,503.0,247.0,12.0,42.0,2.0,13.0,,,1.0,,,,,,1
2440,10,5,995.462,18,29.99,29.99,539.82,2,29.99,29.99,59.98,2.0,1.0,1.0,600.0,488.0,78.0,5.0,43.0,2.0,185.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22781,12,6,140.106,9,9.99,17.99,105.91,4,9.99,17.99,47.96,,,,,,,,,,,,,1.0,,,,,,0
26251,15,6,346.289,5,69.99,149.99,439.95,1,69.99,69.99,69.99,,,,4500.0,520.0,57.0,25.0,37.0,1.0,6.0,,,1.0,,,,,,1
43126,13,7,17.066,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
36275,1,7,1593.65,13,34.99,449.99,3989.87,2,34.99,449.99,484.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
328,7,5,695.427,16,7.0,119.99,1011.7,2,119.99,119.99,239.98,5.0,1.0,1.0,,,,,,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41842,12,7,224.067,20,5.0,5.0,100.0,2,5.0,5.0,10.0,,,,600.0,490.0,28.0,3.0,40.0,1.0,10.0,,,1.0,,,,,,1
39755,11,7,2874.914,10,59.95,79.99,669.74,3,59.95,69.99,189.89,,,,200.0,70.0,129.0,1.0,42.0,2.0,421.0,,,1.0,,,,,,1
43817,14,7,474.73400000000004,14,59.99,99.95,1199.5,2,99.95,99.95,199.9,,,,,,,,,,,,,1.0,,,,,,0
24440,14,6,7228.03,60,2.95,279.99,983.53,11,3.95,9.99,78.08,4.0,1.0,1.0,500.0,441.0,0.0,1.0,23.0,2.0,29.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
46077,15,7,0.0,1,24.99,24.99,24.99,1,24.99,24.99,24.99,,,,1500.0,499.0,43.0,10.0,60.0,2.0,182.0,,,1.0,,,,,,1
48029,17,7,2992.5490000000004,33,7.99,699.0,2124.6,8,7.99,699.0,864.93,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16210,21,5,73.316,4,19.99,179.99,359.96,1,19.99,19.99,19.99,,,,600.0,568.0,65.0,6.0,50.0,2.0,56.0,,,1.0,,,,,,1
21378,11,6,570.712,8,17.99,39.99,152.89,1,17.99,17.99,17.99,1.0,1.0,1.0,800.0,495.0,39.0,9.0,26.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3919,11,5,1476.16,14,199.99,649.99,4599.9,2,199.99,649.99,849.98,3.0,1.0,1.0,10000.0,504.0,22.0,419.0,40.0,1.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28474,17,6,559.355,14,9.99,29.99,194.88,3,9.99,29.99,49.97,,,,2900.0,498.0,223.0,1.0,52.0,2.0,77.0,,,2.0,,,,,,1
39035,10,7,3110.38,24,29.99,159.95,1971.4,1,89.99,89.99,89.99,,,,1600.0,518.0,251.0,4.0,67.0,2.0,54.0,,,1.0,,,,,,0
23757,13,6,1759.888,25,39.99,149.9,1714.3,1,79.99,79.99,79.99,1.0,1.0,1.0,800.0,552.0,3.0,1.0,50.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27074,16,6,673.418,8,399.99,399.99,3199.92,1,399.99,399.99,399.99,1.0,1.0,1.0,600.0,70.0,67.0,0.0,30.0,2.0,410.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
37534,8,7,2389.242,37,8.99,22.99,522.26,6,9.99,19.99,78.94,,1.0,1.0,4000.0,502.0,318.0,2.0,48.0,2.0,76.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0
28827,17,6,2441.143,46,7.0,29.99,748.61,12,7.0,29.99,186.89,1.0,1.0,3.0,500.0,455.0,86.0,15.0,37.0,2.0,68.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1
9535,16,5,952.9010000000001,13,7.99,99.99,269.91,3,7.99,49.99,70.97,1.0,1.0,1.0,1000.0,70.0,21.0,0.0,61.0,2.0,649.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11227,17,5,95.351,2,29.99,29.99,59.98,1,29.99,29.99,29.99,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
47745,17,7,1220.205,8,5.99,39.99,154.92,3,17.99,39.99,77.97,2.0,1.0,1.0,800.0,494.0,109.0,4.0,63.0,1.0,49.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
21265,11,6,2193.286,16,19.99,139.99,794.85,6,19.99,139.99,404.94,5.0,1.0,1.0,,,,,,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
10757,17,5,92.897,3,39.99,39.99,79.98,1,39.99,39.99,39.99,,,,,,,,,,,,,1.0,,,,,,0
32444,20,6,1592.099,13,4.99,849.0,1129.78,3,4.99,14.99,19.98,4.0,1.0,1.0,3000.0,592.0,49.0,25.0,35.0,1.0,13.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32038,19,6,380.155,5,24.99,24.99,124.95,2,24.99,24.99,49.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
46885,16,7,129.46200000000002,11,9.99,29.99,219.9,3,9.99,29.99,69.97,,,,,,,,,,,,,1.0,,,,,,1
48529,17,7,991.0880000000001,48,17.99,59.99,1599.56,9,17.99,59.99,305.91,,,,,,,,,,,,,1.0,,,,,,1
30311,18,6,887.398,12,3.99,79.99,274.35,9,3.99,79.99,251.87,,,,800.0,70.0,20.0,2.0,44.0,2.0,29.0,,,2.0,,,,,,1
47474,16,7,773.669,15,17.99,19.99,113.94,1,19.99,19.99,19.99,1.0,1.0,1.0,2500.0,477.0,221.0,8.0,57.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
166,6,5,368.66,13,24.99,49.99,469.87,1,49.99,49.99,49.99,,,,600.0,433.0,18.0,16.0,30.0,2.0,10.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1
27662,16,6,1456.774,9,9.99,39.99,257.91,9,9.99,39.99,257.91,,,,,,,,,,,,,1.0,,,,,,1
25728,15,6,200.107,5,12.99,59.95,205.83,2,12.99,59.95,72.94,,1.0,1.0,2100.0,568.0,252.0,8.0,48.0,1.0,172.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
45208,15,7,6596.76,77,7.99,499.99,1959.48,4,7.99,12.99,37.76,1.0,1.0,,4000.0,532.0,98.0,39.0,37.0,2.0,11.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
19626,9,6,463.529,10,5.99,27.85,79.66,3,5.99,27.85,39.83,4.0,1.0,1.0,1000.0,545.0,17.0,24.0,42.0,1.0,12.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
20377,10,6,676.307,23,3.99,29.99,402.45,23,3.99,29.99,402.45,3.0,1.0,1.0,3200.0,517.0,273.0,27.0,42.0,2.0,24.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1
34766,21,6,208.903,6,199.99,899.99,4599.94,2,849.99,899.99,1749.98,,,,,,,,,,,,,1.0,,,,,,0
5038,12,5,1112.268,7,349.99,1099.99,4199.93,3,349.99,799.99,1549.97,5.0,1.0,1.0,,,,,,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15646,21,5,736.3439999999999,17,64.49,99.99,1329.34,3,64.49,99.99,254.47,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45190,15,7,2178.924,60,8.99,39.99,1265.42,7,15.99,39.99,170.93,,1.0,1.0,4000.0,562.0,57.0,11.0,42.0,2.0,15.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
41813,12,7,238.428,15,3.99,44.99,527.85,4,3.99,44.99,123.96,,1.0,1.0,4000.0,539.0,142.0,11.0,76.0,1.0,29.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
44236,14,7,1838.295,41,12.99,39.99,949.58,4,19.99,24.99,94.96,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47730,17,7,633.236,5,229.99,399.99,859.97,1,229.99,229.99,229.99,1.0,1.0,1.0,700.0,452.0,76.0,16.0,28.0,2.0,179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
33235,20,6,83.91799999999999,3,12.99,12.99,38.97,1,12.99,12.99,12.99,,,,3200.0,80.0,215.0,4.0,52.0,1.0,43.0,,,1.0,,,,,,0
29512,17,6,1000.8530000000001,47,3.99,19.99,557.6,14,3.99,19.99,193.86,3.0,1.0,1.0,8500.0,537.0,296.0,25.0,60.0,2.0,11.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
5223,12,5,2906.152,22,2.5,49.99,330.32,5,3.99,29.99,52.95,2.0,1.0,1.0,3000.0,544.0,366.0,2.0,55.0,2.0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
46525,16,7,0.0,4,29.99,29.99,119.96,4,29.99,29.99,119.96,,,,600.0,582.0,17.0,4.0,66.0,2.0,14.0,,,1.0,,,,,,0
41368,12,7,381.004,3,599.0,599.0,1198.0,1,599.0,599.0,599.0,,1.0,1.0,1500.0,515.0,327.0,5.0,99.0,1.0,41.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
21880,11,6,312.699,6,4.0,19.99,83.95,2,9.99,19.99,29.98,5.0,1.0,1.0,2500.0,528.0,127.0,9.0,65.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22559,12,6,56.568999999999996,3,29.99,29.99,89.97,1,29.99,29.99,29.99,,,,200.0,70.0,76.0,0.0,36.0,1.0,8.0,,,1.0,,,,,,1
42394,12,7,7391.097,54,11.99,799.99,2158.46,4,14.99,19.99,69.96,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
33755,21,6,892.143,27,6.99,17.99,182.87,3,12.99,17.99,45.97,,,,,,,,,,,,,1.0,,,,,,1
44336,14,7,94.251,4,229.99,229.99,919.96,1,229.99,229.99,229.99,,,,,,,,,,,,,1.0,,,,,,0
32173,19,6,0.0,2,5.99,12.99,18.98,2,5.99,12.99,18.98,,,,4000.0,534.0,183.0,14.0,45.0,2.0,28.0,,,1.0,,,,,,1
8942,15,5,8235.116,21,159.95,249.99,4358.27,1,198.95,198.95,198.95,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27124,16,6,2675.414,40,9.99,119.99,944.6,9,19.99,19.99,179.91,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
15287,20,5,3874.3579999999997,23,4.99,49.95,394.71,2,14.99,24.99,39.98,4.0,1.0,1.0,3000.0,80.0,26.0,1.0,44.0,2.0,52.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0
7382,14,5,5350.444,59,0.99,49.99,780.91,5,14.99,39.99,113.89,,,,2200.0,448.0,37.0,10.0,31.0,2.0,23.0,,,1.0,,,,,,1
16884,22,5,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,,,,,,,,,,,,,1.0,,,,,,0
22491,12,6,13339.726999999999,92,9.99,449.99,8328.17,14,9.99,269.99,1090.71,3.0,1.0,1.0,1100.0,504.0,17.0,19.0,32.0,2.0,131.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0
21430,11,6,4.504,2,599.99,599.99,599.99,2,599.99,599.99,599.99,,,,,,,,,,,,,1.0,,,,,,0
22974,12,6,372.106,13,16.0,24.99,56.99,1,16.0,16.0,16.0,,,,,,,,,,,,,1.0,,,,,,0
31808,19,6,229.78900000000002,12,9.99,19.99,229.88,1,19.99,19.99,19.99,,,,,,,,,,,,,1.0,,,,,,0
19655,9,6,148.064,1,,,,1,,,,4.0,1.0,1.0,8200.0,542.0,219.0,16.0,38.0,2.0,20.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
40864,11,7,4664.433,76,4.0,299.99,2776.39,8,4.99,119.99,255.92,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1
30238,18,6,369.156,18,16.0,69.95,822.37,5,16.0,69.95,230.83,,,,,,,,,,,,,1.0,,,,,,0
44007,14,7,267.166,3,9.99,27.95,55.89,2,9.99,17.95,27.94,,,,1500.0,484.0,62.0,13.0,59.0,1.0,61.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
12914,19,5,458.815,11,6.99,119.99,460.89,5,6.99,119.99,226.95,,,,3000.0,525.0,205.0,10.0,48.0,2.0,53.0,,,2.0,,,,,,1
16914,22,5,294.543,2,1099.0,1099.0,2198.0,1,1099.0,1099.0,1099.0,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27402,16,6,453.06800000000004,8,5.0,10.0,65.0,2,5.0,10.0,15.0,1.0,1.0,1.0,600.0,571.0,43.0,3.0,29.0,1.0,165.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
40595,11,7,9509.77,121,4.99,129.99,1995.42,12,7.99,79.95,393.6,1.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
19599,9,6,393.608,5,9.99,14.99,44.96,1,9.99,9.99,9.99,1.0,1.0,1.0,5000.0,474.0,9.0,77.0,57.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
26261,15,6,0.0,3,3.99,19.99,36.97,3,3.99,19.99,36.97,,,,4000.0,587.0,189.0,6.0,46.0,2.0,145.0,,,1.0,,,,,,1
36760,7,7,1919.264,38,1.99,15.0,197.74,9,2.99,15.0,69.92,,,,5000.0,458.0,38.0,125.0,60.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
18580,5,6,0.0,1,49.99,49.99,49.99,1,49.99,49.99,49.99,,,,,,,,,,,,,1.0,,,,,,0
37640,9,7,88.31,4,24.99,24.99,99.96,2,24.99,24.99,49.98,,,,2500.0,574.0,113.0,30.0,36.0,2.0,14.0,,,1.0,,,,,,1
44967,14,7,392.50699999999995,10,3.99,29.99,211.9,5,3.99,29.99,71.95,,,,300.0,404.0,2.0,1.0,41.0,1.0,14.0,,,1.0,,,,,,1
32813,20,6,101.42299999999999,9,9.99,9.99,89.91,2,9.99,9.99,19.98,,,,,,,,,,,,,1.0,,,,,,0
42010,12,7,6402.988,111,6.99,199.99,6803.36,3,69.99,99.99,249.97,,,,500.0,441.0,7.0,2.0,44.0,2.0,23.0,,,1.0,,,,,,0
33148,20,6,1652.8239999999998,39,7.99,99.79,1136.69,7,14.9,69.99,214.57,,,,1000.0,534.0,241.0,10.0,41.0,2.0,9.0,,,1.0,,,,,,1
42933,13,7,175.294,4,3.0,11.95,26.9,1,11.95,11.95,11.95,2.0,1.0,1.0,1500.0,592.0,24.0,12.0,37.0,2.0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11295,17,5,3385.836,60,4.0,49.99,443.58,3,5.99,12.99,26.97,,,,1000.0,573.0,117.0,11.0,51.0,2.0,152.0,,,2.0,,,,,,0
25220,14,6,0.0,3,9.99,17.99,42.97,3,9.99,17.99,42.97,,,,,,,0.0,30.0,1.0,5.0,,,1.0,,,,,,0
37495,8,7,1543.9820000000002,29,9.99,59.95,675.63,3,19.99,59.95,104.93,1.0,1.0,1.0,600.0,70.0,26.0,4.0,39.0,1.0,260.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
19541,8,6,1570.422,26,9.0,34.99,559.05,2,9.0,19.99,28.99,,,,,,,,,,,,,1.0,,,,,,1
24587,14,6,211.838,21,6.0,7.99,101.94,1,7.99,7.99,7.99,,,,600.0,465.0,26.0,13.0,37.0,2.0,13.0,,,1.0,,,,,,1
31672,19,6,10222.38,27,14.99,34.9,602.46,4,14.99,34.9,94.87,,,,,,,,,,,,,1.0,,,,,,1
34271,21,6,1165.539,18,9.99,9.99,159.84,4,9.99,9.99,39.96,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
35474,22,6,73.94,6,9.99,9.99,59.94,1,9.99,9.99,9.99,,,,,,,,,,,,,1.0,,,,,,0
14583,20,5,2599.757,80,12.99,49.99,655.6,4,12.99,18.99,61.96,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
21498,11,6,58.803999999999995,6,17.99,20.0,113.97,2,17.99,20.0,37.99,,,,300.0,571.0,4.0,1.0,26.0,2.0,137.0,,,1.0,,,,,,1
49201,18,7,411.95599999999996,16,17.95,32.99,414.81,1,32.99,32.99,32.99,,1.0,1.0,1100.0,583.0,9.0,35.0,56.0,1.0,13.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
