sessionNo,startHour,startWeekday,bCount,bStep,onlineStatus,availability,address,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
3844,22,7,8,1.0,1.0,3.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,8,1.0,1.0,3.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,8,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,9,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,9,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,9,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,4.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3844,22,7,10,1.0,1.0,1.0,2.0,4.0,1.3,28.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
3845,22,7,1,1.0,1.0,1.0,2.0,5.0,3.4285714285714284,8.0,1.0,1.0,1.0,1.0,1.0,1
3845,22,7,1,1.0,1.0,1.0,2.0,5.0,3.4285714285714284,8.0,1.0,1.0,1.0,1.0,1.0,1
3845,22,7,1,3.0,1.0,1.0,2.0,5.0,3.4285714285714284,8.0,1.0,1.0,1.0,1.0,1.0,1
3845,22,7,1,3.0,1.0,1.0,2.0,5.0,3.4285714285714284,8.0,1.0,1.0,1.0,1.0,1.0,1
3845,22,7,1,4.0,1.0,1.0,2.0,5.0,3.4285714285714284,8.0,1.0,1.0,1.0,1.0,1.0,1
3845,22,7,1,4.0,1.0,1.0,2.0,5.0,3.4285714285714284,8.0,1.0,1.0,1.0,1.0,1.0,1
3845,22,7,1,4.0,1.0,1.0,2.0,5.0,3.4285714285714284,8.0,1.0,1.0,1.0,1.0,1.0,1
3845,22,7,1,5.0,1.0,1.0,2.0,5.0,3.4285714285714284,8.0,1.0,1.0,1.0,1.0,1.0,1
3846,22,7,1,1.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0
3846,22,7,2,1.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0
3846,22,7,3,1.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0
3846,22,7,4,1.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0
3847,22,7,1,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3848,22,7,1,1.0,1.0,1.0,2.0,2.0,1.75,8.0,1.0,1.0,1.0,1.0,1.0,1
3848,22,7,2,1.0,1.0,1.0,2.0,2.0,1.75,8.0,1.0,1.0,1.0,1.0,1.0,1
3848,22,7,2,2.0,1.0,1.0,2.0,2.0,1.75,8.0,1.0,1.0,1.0,1.0,1.0,1
3848,22,7,3,1.0,1.0,1.0,2.0,2.0,1.75,8.0,1.0,1.0,1.0,1.0,1.0,1
3848,22,7,3,2.0,1.0,1.0,2.0,2.0,1.75,8.0,1.0,1.0,1.0,1.0,1.0,1
3848,22,7,3,1.0,1.0,1.0,2.0,2.0,1.75,8.0,1.0,1.0,1.0,1.0,1.0,1
3848,22,7,3,2.0,1.0,1.0,2.0,2.0,1.75,8.0,1.0,1.0,1.0,1.0,1.0,1
3848,22,7,3,1.0,1.0,1.0,2.0,2.0,1.75,8.0,1.0,1.0,1.0,1.0,1.0,1
3849,22,7,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3849,22,7,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3850,22,7,1,1.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
3850,22,7,1,1.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
3850,22,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
3850,22,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
3850,22,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
3850,22,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
3850,22,7,1,2.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
3850,22,7,1,1.0,1.0,1.0,2.0,2.0,1.8333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
3851,22,7,1,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
3851,22,7,2,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
3851,22,7,3,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
3852,22,7,1,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,2,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,3,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,4,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,5,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,6,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,7,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,7,1.0,1.0,3.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,7,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,7,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,8,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,8,1.0,1.0,3.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,8,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,8,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,8,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,8,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3852,22,7,8,1.0,1.0,1.0,2.0,1.0,1.0,17.0,3.0,1.0,1.8,1.0,1.0,0
3853,22,7,1,1.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,2,1.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,3,1.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,4,1.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,5,1.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,6,1.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,6,1.0,1.0,3.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,6,1.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,6,1.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,6,4.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3853,22,7,6,1.0,1.0,1.0,2.0,4.0,2.0,11.0,3.0,1.0,1.4,1.0,1.0,1
3854,22,7,1,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3855,22,7,1,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0
3855,22,7,2,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0
3855,22,7,3,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0
3855,22,7,4,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0
3855,22,7,5,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0
3855,22,7,5,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0
3856,22,7,1,1.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3856,22,7,2,1.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3856,22,7,3,1.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3856,22,7,4,1.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3856,22,7,5,1.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3856,22,7,5,1.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3856,22,7,5,4.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3856,22,7,5,1.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3856,22,7,5,4.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3856,22,7,5,1.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1
3857,22,7,1,1.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3857,22,7,2,1.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3857,22,7,3,1.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3857,22,7,3,1.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3857,22,7,3,2.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3857,22,7,3,3.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3857,22,7,3,4.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3857,22,7,3,5.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,1,1.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,2,1.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,3,1.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,1.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,2.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,2.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,2.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,2.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,2.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,2.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,3.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,4.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,3.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3858,22,7,4,1.0,1.0,1.0,2.0,4.0,2.3,14.0,1.0,1.0,1.0,1.0,1.0,0
3859,22,7,1,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,5.0,1.0,1.0,1.0,1.0,1.0,0
3859,22,7,2,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,5.0,1.0,1.0,1.0,1.0,1.0,0
3859,22,7,2,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,5.0,1.0,1.0,1.0,1.0,1.0,0
3859,22,7,2,2.0,1.0,1.0,2.0,2.0,1.3333333333333333,5.0,1.0,1.0,1.0,1.0,1.0,0
3859,22,7,2,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,5.0,1.0,1.0,1.0,1.0,1.0,0
3860,22,7,1,1.0,1.0,1.0,2.0,2.0,1.5,3.0,1.0,1.0,1.0,1.0,1.0,0
3860,22,7,1,1.0,1.0,1.0,2.0,2.0,1.5,3.0,1.0,1.0,1.0,1.0,1.0,0
3860,22,7,1,2.0,1.0,1.0,2.0,2.0,1.5,3.0,1.0,1.0,1.0,1.0,1.0,0
3861,22,7,1,1.0,1.0,1.0,2.0,2.0,1.75,7.0,1.0,1.0,1.0,1.0,1.0,0
3861,22,7,2,1.0,1.0,1.0,2.0,2.0,1.75,7.0,1.0,1.0,1.0,1.0,1.0,0
3861,22,7,3,1.0,1.0,1.0,2.0,2.0,1.75,7.0,1.0,1.0,1.0,1.0,1.0,0
3861,22,7,3,1.0,1.0,1.0,2.0,2.0,1.75,7.0,1.0,1.0,1.0,1.0,1.0,0
3861,22,7,3,2.0,1.0,1.0,2.0,2.0,1.75,7.0,1.0,1.0,1.0,1.0,1.0,0
3861,22,7,3,2.0,1.0,1.0,2.0,2.0,1.75,7.0,1.0,1.0,1.0,1.0,1.0,0
3861,22,7,3,2.0,1.0,1.0,2.0,2.0,1.75,7.0,1.0,1.0,1.0,1.0,1.0,0
3862,22,7,1,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1
3862,22,7,1,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1
3862,22,7,1,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1
3862,22,7,1,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1
3862,22,7,1,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1
3863,22,7,1,1.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0
3863,22,7,1,2.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0
3863,22,7,1,2.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0
3863,22,7,1,3.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0
3863,22,7,1,4.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0
3863,22,7,1,3.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0
3863,22,7,1,4.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0
3864,22,7,1,1.0,1.0,1.0,1.0,3.0,1.75,5.0,1.0,1.0,1.0,1.0,1.0,0
3864,22,7,1,2.0,1.0,1.0,1.0,3.0,1.75,5.0,1.0,1.0,1.0,1.0,1.0,0
3864,22,7,1,3.0,1.0,1.0,1.0,3.0,1.75,5.0,1.0,1.0,1.0,1.0,1.0,0
3864,22,7,1,1.0,1.0,1.0,1.0,3.0,1.75,5.0,1.0,1.0,1.0,1.0,1.0,0
3864,22,7,1,1.0,1.0,1.0,1.0,3.0,1.75,5.0,1.0,1.0,1.0,1.0,1.0,0
3865,22,7,1,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0
3865,22,7,2,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0
3865,22,7,3,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0
3865,22,7,4,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0
3865,22,7,4,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0
3866,22,7,1,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,2,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,3,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,4,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,5,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,6,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,7,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,8,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,9,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,10,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,11,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,12,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,13,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,14,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,15,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,16,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,17,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,1.0,1.0,3.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,2.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,2.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,2.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,4.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3866,22,7,18,1.0,1.0,1.0,2.0,4.0,1.75,29.0,3.0,1.0,1.181818181818182,1.0,1.0,1
3867,22,7,1,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3867,22,7,2,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,1,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,2,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,3,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,3,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,3,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,4,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,4,2.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,4,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,4,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,5,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,5,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,5,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,5,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,5,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,5,2.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,5,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,6,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,6,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,6,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,6,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,6,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,6,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3868,22,7,6,1.0,1.0,1.0,2.0,2.0,1.1176470588235294,23.0,1.0,1.0,1.0,1.0,1.0,0
3869,22,7,1,1.0,1.0,1.0,2.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1
3869,22,7,1,3.0,1.0,1.0,2.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1
3869,22,7,1,4.0,1.0,1.0,2.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1
3869,22,7,1,4.0,1.0,1.0,2.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1
3869,22,7,1,4.0,1.0,1.0,2.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1
3869,22,7,1,5.0,1.0,1.0,2.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,1,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,2,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,3,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,4,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,5,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,6,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,6,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,7,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,7,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,7,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,7,2.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,7,2.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
3870,22,7,7,1.0,1.0,1.0,2.0,4.0,2.5,23.0,1.0,1.0,1.0,1.0,1.0,1
