sessionNo,startWeekday,bCount,onlineStatus,address,maxBStep,avgBStep,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
3770,7,2,1.0,2.0,4.0,2.9444444444444446,1.0,1.0,1.0,1.0,0
3770,7,2,1.0,2.0,4.0,2.9444444444444446,1.0,1.0,1.0,1.0,0
3770,7,2,1.0,2.0,4.0,2.9444444444444446,1.0,1.0,1.0,1.0,0
3770,7,2,1.0,2.0,4.0,2.9444444444444446,1.0,1.0,1.0,1.0,0
3771,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3771,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3771,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3771,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3771,7,5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3771,7,6,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3771,7,7,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3771,7,8,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3771,7,8,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3771,7,8,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3772,7,1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,2,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,4,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,5,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,6,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,6,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,6,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,6,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,6,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,6,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,6,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,6,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3772,7,6,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3773,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1
3774,7,1,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3774,7,2,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3774,7,3,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3774,7,4,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3774,7,5,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3774,7,5,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3774,7,5,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3774,7,5,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3774,7,5,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3774,7,5,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1
3775,7,1,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,2,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,2,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,2,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,2,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,3,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,3,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,3,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,3,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,3,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,3,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,3,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3775,7,3,1.0,1.0,5.0,2.3,1.0,1.0,1.0,1.0,1
3776,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,6,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,7,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,8,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,9,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,10,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3776,7,10,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3777,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3778,7,1,1.0,2.0,3.0,2.142857142857143,1.0,1.0,1.0,1.0,1
3779,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3779,7,2,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3779,7,3,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3780,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3780,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3781,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3781,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3782,7,1,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,2,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,2,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,2,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,2,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,3,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,3,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,3,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,3,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,3,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,3,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3782,7,3,1.0,2.0,5.0,2.1111111111111107,1.0,1.0,1.0,1.0,1
3783,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
3783,7,2,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
3783,7,2,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
3783,7,2,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
3783,7,2,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
3783,7,2,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
3784,7,1,1.0,2.0,4.0,3.333333333333333,1.0,1.0,1.0,1.0,0
3784,7,1,1.0,2.0,4.0,3.333333333333333,1.0,1.0,1.0,1.0,0
3784,7,1,1.0,2.0,4.0,3.333333333333333,1.0,1.0,1.0,1.0,0
3784,7,1,1.0,2.0,4.0,3.333333333333333,1.0,1.0,1.0,1.0,0
3784,7,1,1.0,2.0,4.0,3.333333333333333,1.0,1.0,1.0,1.0,0
3784,7,1,1.0,2.0,4.0,3.333333333333333,1.0,1.0,1.0,1.0,0
3784,7,1,1.0,2.0,4.0,3.333333333333333,1.0,1.0,1.0,1.0,0
3785,7,1,1.0,1.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
3785,7,1,1.0,1.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
3785,7,1,1.0,1.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
3785,7,1,1.0,1.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
3785,7,1,1.0,1.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
3785,7,1,1.0,1.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
3786,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
3786,7,2,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
3786,7,3,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
3786,7,4,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
3786,7,5,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
3786,7,6,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
3786,7,6,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
3786,7,6,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
3787,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3787,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3787,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3787,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3788,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3789,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3789,7,2,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3789,7,3,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3789,7,4,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3789,7,5,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3790,7,1,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,0
3790,7,2,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,0
3790,7,3,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,0
3790,7,4,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,0
3790,7,5,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,0
3790,7,6,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,0
3790,7,6,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,0
3790,7,6,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,0
3790,7,6,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,0
3791,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3791,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3792,7,1,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,1,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,1,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,2,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,3,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,4,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,4,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,4,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,4,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,4,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,4,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,4,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3792,7,4,1.0,2.0,5.0,2.4444444444444446,1.0,1.0,1.0,1.0,1
3793,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3793,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3793,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3793,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3793,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3793,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3794,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3794,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3795,7,1,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,2,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,3,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,4,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,4,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,4,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,4,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,5,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,6,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,6,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,6,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,6,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3795,7,6,1.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1
3796,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3797,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3798,7,1,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
3798,7,2,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
3798,7,3,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
3798,7,3,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
3798,7,3,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
3798,7,3,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
3798,7,3,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
3798,7,3,1.0,2.0,5.0,3.2,1.0,1.0,1.0,1.0,1
3799,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3800,7,1,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
3800,7,1,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
3800,7,1,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
3800,7,1,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
3800,7,1,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
3800,7,1,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
3801,7,1,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,2,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,3,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,4,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,5,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,6,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,7,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,8,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,9,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,10,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,11,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,12,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,13,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,14,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,15,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,15,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,15,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,15,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,15,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,15,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,15,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,15,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,15,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3801,7,16,1.0,2.0,5.0,2.7419354838709675,1.0,1.3225806451612905,1.0,1.0,1
3802,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3803,7,1,1.0,2.0,5.0,2.833333333333333,1.0,1.0,1.0,1.0,1
3803,7,2,1.0,2.0,5.0,2.833333333333333,1.0,1.0,1.0,1.0,1
3803,7,2,1.0,2.0,5.0,2.833333333333333,1.0,1.0,1.0,1.0,1
3803,7,2,1.0,2.0,5.0,2.833333333333333,1.0,1.0,1.0,1.0,1
3803,7,2,1.0,2.0,5.0,2.833333333333333,1.0,1.0,1.0,1.0,1
3803,7,2,1.0,2.0,5.0,2.833333333333333,1.0,1.0,1.0,1.0,1
3803,7,2,1.0,2.0,5.0,2.833333333333333,1.0,1.0,1.0,1.0,1
3803,7,2,1.0,2.0,5.0,2.833333333333333,1.0,1.0,1.0,1.0,1
3804,7,1,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,2,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3804,7,3,1.0,2.0,4.0,3.4285714285714284,1.0,1.0,1.0,1.0,1
3805,7,1,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,2,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,3,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,4,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,5,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,6,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,7,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,8,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,9,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,9,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,10,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,10,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,10,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,10,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,10,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,10,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,10,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,10,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3805,7,10,1.0,2.0,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,1
3806,7,1,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,1
