sessionNo,maxBStep,avgBStep,maxOnlineStatus,minOnlineStatus,minAvailability,order
4420,2.0,1.6666666666666667,1.0,1.0,1.0,1
4420,2.0,1.6666666666666667,1.0,1.0,1.0,1
4420,2.0,1.6666666666666667,1.0,1.0,1.0,1
4420,2.0,1.6666666666666667,1.0,1.0,1.0,1
4420,2.0,1.6666666666666667,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4421,5.0,1.8823529411764703,1.0,1.0,1.0,1
4422,5.0,2.0,1.0,1.0,1.0,0
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4423,2.0,1.75,1.0,1.0,1.0,1
4424,5.0,2.0,1.0,1.0,1.0,0
4424,5.0,2.0,1.0,1.0,1.0,0
4424,5.0,2.0,1.0,1.0,1.0,0
4425,4.0,3.0,1.0,1.0,1.0,1
4425,4.0,3.0,1.0,1.0,1.0,1
4425,4.0,3.0,1.0,1.0,1.0,1
4425,4.0,3.0,1.0,1.0,1.0,1
4425,4.0,3.0,1.0,1.0,1.0,1
4425,4.0,3.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4426,4.0,2.0,1.0,1.0,1.0,1
4427,1.0,1.0,1.0,1.0,1.0,0
4427,1.0,1.0,1.0,1.0,1.0,0
4427,1.0,1.0,1.0,1.0,1.0,0
4427,1.0,1.0,1.0,1.0,1.0,0
4427,1.0,1.0,1.0,1.0,1.0,0
4427,1.0,1.0,1.0,1.0,1.0,0
4428,2.0,2.0,1.0,1.0,1.0,0
4428,2.0,2.0,1.0,1.0,1.0,0
4428,2.0,2.0,1.0,1.0,1.0,0
4428,2.0,2.0,1.0,1.0,1.0,0
4428,2.0,2.0,1.0,1.0,1.0,0
4429,1.0,1.0,1.0,1.0,1.0,0
4429,1.0,1.0,1.0,1.0,1.0,0
4430,1.0,1.0,1.0,1.0,1.0,1
4430,1.0,1.0,1.0,1.0,1.0,1
4430,1.0,1.0,1.0,1.0,1.0,1
4431,5.0,2.0,1.0,1.0,1.0,0
4432,5.0,4.0,1.0,1.0,1.0,0
4432,5.0,4.0,1.0,1.0,1.0,0
4432,5.0,4.0,1.0,1.0,1.0,0
4432,5.0,4.0,1.0,1.0,1.0,0
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4433,4.0,3.7142857142857135,1.0,1.0,1.0,1
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4434,2.0,1.4615384615384617,1.0,1.0,1.0,0
4435,5.0,2.0,1.0,1.0,1.0,0
4435,5.0,2.0,1.0,1.0,1.0,0
4436,5.0,2.0,1.0,1.0,1.0,0
4436,5.0,2.0,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4437,5.0,3.8235294117647056,1.0,1.0,1.0,0
4438,1.0,1.0,1.0,1.0,1.0,0
4438,1.0,1.0,1.0,1.0,1.0,0
4439,5.0,2.0,1.0,1.0,1.0,0
4440,5.0,3.25,1.0,1.0,1.0,1
4440,5.0,3.25,1.0,1.0,1.0,1
4440,5.0,3.25,1.0,1.0,1.0,1
4440,5.0,3.25,1.0,1.0,1.0,1
4440,5.0,3.25,1.0,1.0,1.0,1
4440,5.0,3.25,1.0,1.0,1.0,1
4440,5.0,3.25,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4441,5.0,2.238095238095238,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4442,5.0,2.5,1.0,1.0,1.0,1
4443,5.0,4.0,1.0,1.0,1.0,1
4443,5.0,4.0,1.0,1.0,1.0,1
4443,5.0,4.0,1.0,1.0,1.0,1
4443,5.0,4.0,1.0,1.0,1.0,1
4444,3.0,1.75,1.0,1.0,1.0,0
4444,3.0,1.75,1.0,1.0,1.0,0
4444,3.0,1.75,1.0,1.0,1.0,0
4444,3.0,1.75,1.0,1.0,1.0,0
4444,3.0,1.75,1.0,1.0,1.0,0
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4445,5.0,3.111111111111111,0.0,0.0,1.0,1
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4446,5.0,2.2222222222222223,1.0,1.0,1.0,0
4447,1.0,1.0,1.0,1.0,1.0,0
4447,1.0,1.0,1.0,1.0,1.0,0
4447,1.0,1.0,1.0,1.0,1.0,0
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4448,5.0,2.833333333333333,1.0,1.0,1.0,1
4449,2.0,1.6,1.0,1.0,1.0,0
4449,2.0,1.6,1.0,1.0,1.0,0
4449,2.0,1.6,1.0,1.0,1.0,0
4449,2.0,1.6,1.0,1.0,1.0,0
4449,2.0,1.6,1.0,1.0,1.0,0
4449,2.0,1.6,1.0,1.0,1.0,0
4450,4.0,3.0,1.0,1.0,1.0,1
4450,4.0,3.0,1.0,1.0,1.0,1
4450,4.0,3.0,1.0,1.0,1.0,1
4450,4.0,3.0,1.0,1.0,1.0,1
4450,4.0,3.0,1.0,1.0,1.0,1
4451,5.0,2.0,1.0,1.0,1.0,0
4451,5.0,2.0,1.0,1.0,1.0,0
4452,1.0,1.0,1.0,1.0,1.0,0
4452,1.0,1.0,1.0,1.0,1.0,0
4452,1.0,1.0,1.0,1.0,1.0,0
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4453,4.0,2.0,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4454,5.0,2.833333333333333,1.0,1.0,1.0,1
4455,1.0,1.0,1.0,1.0,1.0,0
4455,1.0,1.0,1.0,1.0,1.0,0
4456,1.0,1.0,1.0,1.0,1.0,0
4456,1.0,1.0,1.0,1.0,1.0,0
4457,5.0,2.0,1.0,1.0,1.0,0
4457,5.0,2.0,1.0,1.0,1.0,0
4458,5.0,3.2,1.0,1.0,1.0,1
4458,5.0,3.2,1.0,1.0,1.0,1
4458,5.0,3.2,1.0,1.0,1.0,1
4458,5.0,3.2,1.0,1.0,1.0,1
4458,5.0,3.2,1.0,1.0,1.0,1
4458,5.0,3.2,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4459,4.0,2.0,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4460,5.0,2.7,1.0,1.0,1.0,1
4461,5.0,2.0,1.0,1.0,1.0,0
4461,5.0,2.0,1.0,1.0,1.0,0
4462,5.0,3.0,1.0,1.0,1.0,1
4462,5.0,3.0,1.0,1.0,1.0,1
4462,5.0,3.0,1.0,1.0,1.0,1
4462,5.0,3.0,1.0,1.0,1.0,1
4462,5.0,3.0,1.0,1.0,1.0,1
4462,5.0,3.0,1.0,1.0,1.0,1
4463,5.0,2.0,1.0,1.0,1.0,0
4463,5.0,2.0,1.0,1.0,1.0,0
4464,5.0,3.25,1.0,1.0,1.0,1
4464,5.0,3.25,1.0,1.0,1.0,1
4464,5.0,3.25,1.0,1.0,1.0,1
4464,5.0,3.25,1.0,1.0,1.0,1
4464,5.0,3.25,1.0,1.0,1.0,1
4465,2.0,2.0,1.0,1.0,1.0,0
4465,2.0,2.0,1.0,1.0,1.0,0
4466,5.0,2.0,1.0,1.0,1.0,0
4466,5.0,2.0,1.0,1.0,1.0,0
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4467,4.0,2.0,1.0,1.0,1.0,1
4468,4.0,2.5,1.0,1.0,1.0,1
4468,4.0,2.5,1.0,1.0,1.0,1
4468,4.0,2.5,1.0,1.0,1.0,1
4468,4.0,2.5,1.0,1.0,1.0,1
4468,4.0,2.5,1.0,1.0,1.0,1
4468,4.0,2.5,1.0,1.0,1.0,1
4468,4.0,2.5,1.0,1.0,1.0,1
4468,4.0,2.5,1.0,1.0,1.0,1
4468,4.0,2.5,1.0,1.0,1.0,1
4469,1.0,1.0,1.0,1.0,1.0,0
4469,1.0,1.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4470,4.0,2.0,1.0,1.0,1.0,0
4471,5.0,3.2,1.0,1.0,1.0,1
4471,5.0,3.2,1.0,1.0,1.0,1
4471,5.0,3.2,1.0,1.0,1.0,1
4471,5.0,3.2,1.0,1.0,1.0,1
4471,5.0,3.2,1.0,1.0,1.0,1
4471,5.0,3.2,1.0,1.0,1.0,1
4472,5.0,3.0,1.0,1.0,1.0,0
4472,5.0,3.0,1.0,1.0,1.0,0
4472,5.0,3.0,1.0,1.0,1.0,0
4472,5.0,3.0,1.0,1.0,1.0,0
4472,5.0,3.0,1.0,1.0,1.0,0
4472,5.0,3.0,1.0,1.0,1.0,0
4473,1.0,1.0,1.0,1.0,1.0,0
4473,1.0,1.0,1.0,1.0,1.0,0
4474,1.0,1.0,1.0,1.0,6.0,0
4474,1.0,1.0,1.0,1.0,6.0,0
4474,1.0,1.0,1.0,1.0,6.0,0
4474,1.0,1.0,1.0,1.0,6.0,0
4474,1.0,1.0,1.0,1.0,6.0,0
4474,1.0,1.0,1.0,1.0,6.0,0
4475,5.0,3.2,1.0,1.0,1.0,1
4475,5.0,3.2,1.0,1.0,1.0,1
4475,5.0,3.2,1.0,1.0,1.0,1
4475,5.0,3.2,1.0,1.0,1.0,1
4475,5.0,3.2,1.0,1.0,1.0,1
4476,1.0,1.0,1.0,1.0,1.0,0
4476,1.0,1.0,1.0,1.0,1.0,0
4476,1.0,1.0,1.0,1.0,1.0,0
4476,1.0,1.0,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4477,2.0,1.807692307692308,1.0,1.0,1.0,0
4478,4.0,2.6666666666666665,1.0,1.0,1.0,1
4478,4.0,2.6666666666666665,1.0,1.0,1.0,1
4478,4.0,2.6666666666666665,1.0,1.0,1.0,1
4478,4.0,2.6666666666666665,1.0,1.0,1.0,1
4478,4.0,2.6666666666666665,1.0,1.0,1.0,1
4478,4.0,2.6666666666666665,1.0,1.0,1.0,1
4479,2.0,1.5,1.0,1.0,1.0,0
4479,2.0,1.5,1.0,1.0,1.0,0
4479,2.0,1.5,1.0,1.0,1.0,0
4479,2.0,1.5,1.0,1.0,1.0,0
4479,2.0,1.5,1.0,1.0,1.0,0
4479,2.0,1.5,1.0,1.0,1.0,0
4479,2.0,1.5,1.0,1.0,1.0,0
4479,2.0,1.5,1.0,1.0,1.0,0
4479,2.0,1.5,1.0,1.0,1.0,0
4479,2.0,1.5,1.0,1.0,1.0,0
4480,5.0,2.0,1.0,1.0,1.0,0
4480,5.0,2.0,1.0,1.0,1.0,0
4480,5.0,2.0,1.0,1.0,1.0,0
4480,5.0,2.0,1.0,1.0,1.0,0
4480,5.0,2.0,1.0,1.0,1.0,0
4481,5.0,2.0,1.0,1.0,1.0,0
4481,5.0,2.0,1.0,1.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4482,4.0,2.333333333333333,1.0,0.0,1.0,0
4483,5.0,2.0,1.0,1.0,1.0,0
