sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
42252,12,7,161.209,3,27.99,27.99,55.98,1,27.99,27.99,27.99,2.0,1.0,1.0,600.0,70.0,23.0,0.0,45.0,2.0,27.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27235,16,6,4278.995,47,7.99,129.0,1315.03,14,7.99,59.95,375.14,1.0,1.0,1.0,1000.0,557.0,60.0,6.0,35.0,2.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
43970,14,7,318.211,24,1.0,5.0,50.0,7,1.0,3.0,11.0,2.0,1.0,1.0,4000.0,523.0,109.0,10.0,41.0,2.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26124,15,6,300.579,1,19.99,19.99,19.99,1,19.99,19.99,19.99,2.0,1.0,1.0,600.0,581.0,224.0,2.0,68.0,2.0,206.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
12593,18,5,2420.824,70,8.39,29.99,836.42,8,8.39,29.99,173.28,1.0,1.0,3.0,1000.0,521.0,131.0,4.0,39.0,2.0,36.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
11806,18,5,86.26100000000001,9,9.99,29.99,158.91,3,9.99,29.99,52.97,3.0,1.0,1.0,10000.0,554.0,268.0,20.0,41.0,2.0,24.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34161,21,6,2986.452,49,1.0,599.99,2338.64,9,1.0,24.99,118.94,2.0,1.0,1.0,4800.0,559.0,371.0,16.0,56.0,2.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16390,21,5,123.792,6,3.99,14.99,52.94,2,3.99,9.99,13.98,2.0,1.0,1.0,1000.0,528.0,72.0,23.0,49.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48291,17,7,166.953,5,12.99,19.99,85.95,2,12.99,19.99,32.98,2.0,1.0,1.0,600.0,582.0,8.0,2.0,41.0,2.0,48.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18744,6,6,258.328,0,12.0,49.99,399.9,0,14.99,39.99,89.94,4.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45615,15,7,519.183,14,79.99,699.99,3739.86,1,129.99,129.99,129.99,2.0,1.0,1.0,400.0,370.0,21.0,5.0,24.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7975,14,5,2948.752,107,2.99,649.99,2753.94,6,7.99,649.99,731.94,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11590,18,5,1186.703,13,9.99,99.99,539.87,4,9.99,99.99,169.96,2.0,1.0,1.0,1300.0,530.0,82.0,10.0,28.0,2.0,226.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24222,14,6,740.788,8,34.99,49.99,304.84,5,34.99,34.99,174.95,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
9212,16,5,3052.25,56,3.99,39.99,385.69,7,3.99,19.99,63.89,1.0,1.0,1.0,800.0,468.0,42.0,23.0,27.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15551,20,5,3950.553,109,1.0,39.99,1191.29,2,10.0,15.0,25.0,2.0,1.0,1.0,4000.0,526.0,134.0,15.0,37.0,2.0,16.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
17424,22,5,2580.705,64,7.99,499.99,3846.48,2,179.99,179.99,359.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
25229,14,6,733.0,10,7.0,19.99,108.3,3,7.0,19.99,33.99,4.0,1.0,1.0,2100.0,392.0,104.0,2.0,49.0,2.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
38339,9,7,317.457,2,1699.99,1699.99,3399.98,2,1699.99,1699.99,3399.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1701,9,5,1203.762,21,8.99,59.99,499.82,7,8.99,59.99,191.93,5.0,1.0,1.0,2600.0,490.0,63.0,13.0,32.0,2.0,26.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41744,12,7,1293.733,28,9.99,59.95,579.58,13,9.99,59.95,308.21,2.0,1.0,1.0,4000.0,80.0,31.0,1.0,48.0,2.0,18.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
12381,18,5,820.682,4,59.99,139.99,319.96,2,59.99,59.99,119.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
19719,9,6,1431.8370000000002,21,11.99,39.99,213.91,17,11.99,39.99,183.92,2.0,1.0,1.0,300.0,567.0,80.0,5.0,41.0,2.0,100.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29011,17,6,1297.507,46,39.9,69.9,2580.4,4,44.9,69.9,234.6,2.0,1.0,1.0,600.0,444.0,7.0,5.0,35.0,2.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
19272,8,6,2607.738,70,9.99,49.99,2035.3,13,9.99,49.99,365.87,1.0,1.0,1.0,600.0,70.0,275.0,0.0,46.0,2.0,547.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
13168,19,5,342.592,17,4.99,27.99,185.78,13,4.99,27.99,151.85,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25157,14,6,567.558,6,9.99,639.99,790.94,3,9.99,17.99,40.97,2.0,1.0,1.0,200.0,70.0,53.0,0.0,30.0,2.0,564.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25600,15,6,314.962,3,34.95,34.95,69.9,1,34.95,34.95,34.95,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
48278,17,7,375.81300000000005,5,4.99,29.99,99.95,2,4.99,29.99,34.98,2.0,1.0,1.0,22100.0,535.0,186.0,76.0,43.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39835,11,7,185.747,2,12.99,12.99,25.98,1,12.99,12.99,12.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
27984,16,6,426.265,12,24.99,199.99,752.92,2,24.99,149.0,173.99,2.0,1.0,1.0,1300.0,532.0,195.0,3.0,44.0,2.0,50.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1075,8,5,26.66,1,59.99,59.99,59.99,1,59.99,59.99,59.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
49066,18,7,538.04,10,9.99,29.99,132.92,2,9.99,12.99,22.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41212,12,7,28.14,4,24.95,24.95,49.9,1,24.95,24.95,24.95,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
46587,16,7,1.565,2,12.99,12.99,25.98,1,12.99,12.99,12.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
27353,16,6,1411.364,52,7.99,44.99,957.3,35,7.99,44.99,643.09,4.0,1.0,1.0,4000.0,543.0,153.0,31.0,37.0,2.0,9.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1
7470,14,5,349.52,20,9.99,12.99,216.81,4,9.99,12.99,32.97,1.0,1.0,3.0,10000.0,549.0,65.0,33.0,47.0,2.0,11.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
27302,16,6,270.678,3,3.99,59.95,83.89,3,3.99,59.95,83.89,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
31399,19,6,4832.862,8,9.99,32.99,62.96,1,9.99,9.99,9.99,4.0,1.0,1.0,4000.0,516.0,312.0,8.0,61.0,2.0,123.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
19507,8,6,328.906,21,3.0,9.99,109.97,1,5.0,5.0,5.0,2.0,1.0,1.0,2500.0,487.0,216.0,25.0,40.0,2.0,19.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
22618,12,6,69.947,15,29.0,29.0,406.0,4,29.0,29.0,116.0,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
40897,11,7,1841.527,41,3.99,24.99,420.59,8,3.99,24.99,92.92,2.0,1.0,1.0,300.0,446.0,108.0,12.0,47.0,2.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30513,18,6,1426.826,37,3.99,49.95,504.71,3,3.99,20.99,28.97,1.0,1.0,3.0,300.0,502.0,10.0,9.0,41.0,2.0,32.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0
27011,16,6,780.2919999999999,6,1.0,109.99,305.47,2,1.0,109.99,110.99,5.0,1.0,1.0,10000.0,461.0,27.0,395.0,45.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23692,13,6,37.824,2,9.99,9.99,19.98,1,9.99,9.99,9.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
198,6,5,393.579,13,11.17,14.9,189.97,1,14.9,14.9,14.9,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
20758,10,6,528.568,4,59.99,59.99,179.97,1,59.99,59.99,59.99,4.0,1.0,1.0,4000.0,512.0,118.0,11.0,29.0,2.0,13.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
10981,17,5,1400.71,56,5.99,64.99,896.47,12,5.99,64.99,254.88,3.0,1.0,1.0,2500.0,556.0,84.0,12.0,64.0,1.0,42.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28199,17,6,3861.1090000000004,53,9.99,69.95,1964.43,9,24.99,69.95,441.68,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
17391,22,5,749.7,19,14.99,69.95,715.65,4,44.99,59.95,209.88,2.0,1.0,1.0,2500.0,470.0,230.0,6.0,58.0,1.0,30.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0
47528,16,7,1069.052,7,3.99,99.99,286.93,6,12.99,99.99,282.94,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18695,6,6,1524.489,37,7.99,54.99,816.63,12,8.99,54.99,213.88,1.0,1.0,1.0,4000.0,597.0,43.0,16.0,44.0,1.0,74.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
35830,23,6,417.555,6,7.99,14.99,53.95,1,14.99,14.99,14.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
33866,21,6,328.555,6,19.99,19.99,59.97,1,19.99,19.99,19.99,2.0,1.0,1.0,2200.0,486.0,100.0,12.0,28.0,2.0,120.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45020,15,7,814.252,6,199.99,299.99,1399.94,2,199.99,299.99,499.98,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,3.5,2.0,1.0,1.0,1.0,1.0,1.0,1
36095,0,7,1406.394,57,12.95,79.99,890.55,13,12.95,79.99,402.79,4.0,1.0,1.0,300.0,455.0,12.0,0.0,28.0,1.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34312,21,6,0.0,2,99.99,129.99,229.98,2,99.99,129.99,229.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2283,9,5,1971.06,82,9.99,29.99,1492.18,19,9.99,29.99,352.81,2.0,1.0,1.0,1000.0,527.0,120.0,7.0,53.0,2.0,18.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6838,13,5,3998.848,51,5.95,24.99,363.78,11,6.95,24.99,111.57,3.0,1.0,1.0,1100.0,464.0,47.0,8.0,31.0,1.0,14.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1
35033,22,6,1160.71,4,12.99,29.99,90.96,4,12.99,29.99,90.96,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
30374,18,6,1741.2879999999998,27,29.99,299.99,3129.73,2,99.99,139.99,239.98,1.0,1.0,1.0,8500.0,497.0,68.0,23.0,47.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
30611,18,6,646.87,6,12.99,29.99,125.94,3,12.99,29.99,62.97,2.0,1.0,1.0,4000.0,586.0,68.0,6.0,50.0,1.0,114.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18422,3,6,2302.335,83,3.0,14.99,374.78,4,3.0,5.0,15.98,1.0,1.0,1.0,100.0,475.0,0.0,4.0,51.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4475,11,5,3434.802,19,9.99,79.82,451.48,6,9.99,79.82,175.77,1.0,1.0,1.0,3000.0,445.0,44.0,9.0,29.0,2.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
13115,19,5,1812.135,47,17.99,44.99,602.8,2,24.99,36.99,61.98,4.0,1.0,1.0,4000.0,548.0,360.0,7.0,62.0,2.0,16.0,4.0,3.5,2.0,1.0,1.0,1.0,1.0,1.0,1
34388,21,6,564.922,12,16.99,19.99,207.89,1,19.99,19.99,19.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
14563,20,5,577.569,18,12.99,49.99,480.77,1,19.99,19.99,19.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
12334,18,5,2699.7329999999997,24,69.99,749.99,5559.76,2,249.99,249.99,499.98,2.0,1.0,1.0,1000.0,452.0,46.0,10.0,44.0,2.0,675.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28523,17,6,203.50900000000001,1,29.99,29.99,29.99,1,29.99,29.99,29.99,5.0,1.0,1.0,600.0,567.0,143.0,5.0,31.0,2.0,68.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
17792,23,5,1154.83,48,1.0,7.0,291.99,7,5.0,7.0,47.0,2.0,1.0,1.0,2900.0,513.0,162.0,3.0,39.0,2.0,201.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
21047,10,6,1010.0310000000001,3,9.99,19.99,42.97,3,9.99,19.99,42.97,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
45740,15,7,12.459000000000001,3,59.95,59.95,179.85,1,59.95,59.95,59.95,2.0,1.0,1.0,3000.0,583.0,223.0,10.0,56.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
5145,12,5,846.3839999999999,8,19.99,39.9,194.83,1,24.99,24.99,24.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
47023,16,7,1301.192,29,9.99,44.99,708.71,3,29.99,29.99,89.97,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
22497,12,6,84.51799999999999,2,12.0,49.99,399.9,2,14.99,39.99,89.94,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
36554,5,7,0.0,1,169.0,169.0,169.0,1,169.0,169.0,169.0,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1263,8,5,3406.4829999999997,83,13.99,49.99,798.73,13,13.99,49.99,390.87,2.0,1.0,1.0,1400.0,501.0,44.0,11.0,36.0,2.0,110.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
12744,18,5,619.481,8,19.99,79.99,341.92,3,27.99,79.99,140.97,3.0,1.0,1.0,1800.0,502.0,70.0,24.0,48.0,1.0,13.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
35425,22,6,1164.344,62,4.99,399.99,2155.62,4,4.99,9.99,32.98,1.0,1.0,1.0,300.0,546.0,1.0,1.0,24.0,1.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
49779,18,7,67.646,4,29.99,29.99,119.96,2,29.99,29.99,59.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
43807,14,7,1510.183,44,29.99,1499.99,11967.79,6,29.99,749.99,1559.94,4.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
38433,9,7,167.19799999999998,2,3.99,69.99,73.98,2,3.99,69.99,73.98,2.0,1.0,1.0,1100.0,566.0,177.0,16.0,43.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22059,11,6,192.486,9,3.99,19.99,117.91,2,3.99,9.99,13.98,2.0,1.0,1.0,1500.0,80.0,185.0,4.0,40.0,2.0,38.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
23391,13,6,1001.461,18,17.99,45.0,549.87,2,17.99,45.0,62.99,3.0,1.0,1.0,4000.0,571.0,223.0,13.0,51.0,1.0,11.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16581,21,5,551.903,14,19.99,19.99,99.95,2,19.99,19.99,39.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28048,17,6,67.991,6,24.99,24.99,149.94,2,24.99,24.99,49.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
36617,5,7,193.636,3,7.5,9.99,27.48,1,9.99,9.99,9.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
45758,15,7,1357.099,32,7.0,49.95,412.86,1,37.99,37.99,37.99,2.0,1.0,1.0,2300.0,445.0,114.0,11.0,33.0,2.0,18.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1993,9,5,22.076999999999998,2,269.0,269.0,538.0,1,269.0,269.0,269.0,2.0,1.0,1.0,4000.0,569.0,220.0,4.0,61.0,2.0,50.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3792,11,5,353.42800000000005,22,25.0,49.99,589.86,4,29.99,49.99,159.96,2.0,1.0,1.0,2500.0,556.0,191.0,30.0,63.0,2.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16854,22,5,4912.219,52,5.99,379.0,3815.16,4,12.99,379.0,441.97,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
7051,14,5,257.02299999999997,6,9.99,12.99,68.94,1,12.99,12.99,12.99,2.0,1.0,1.0,4000.0,70.0,325.0,2.0,64.0,2.0,24.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27880,16,6,1172.026,14,9.99,179.99,622.91,2,9.99,99.99,109.98,5.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47111,16,7,0.0,5,3.99,39.99,76.95,5,3.99,39.99,76.95,2.0,1.0,1.0,4000.0,562.0,217.0,5.0,54.0,2.0,277.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16108,21,5,3464.869,18,9.99,799.99,6514.87,1,599.99,599.99,599.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
38118,9,7,4133.321,40,8.95,19.99,271.69,6,8.95,19.99,88.9,1.0,0.0,7.0,600.0,556.0,17.0,9.0,36.0,2.0,139.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,7.0,0
8314,15,5,8584.308,180,9.74,799.99,7663.84,17,9.99,189.95,737.75,1.0,1.0,1.0,2200.0,522.0,138.0,27.0,49.0,2.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41549,12,7,12258.991000000002,96,6.99,59.99,1683.37,12,9.99,29.99,209.79,1.0,1.0,1.0,600.0,460.0,56.0,18.0,41.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9282,16,5,508.48199999999997,22,24.99,2249.99,19327.89,3,24.99,59.99,84.98,1.0,1.0,1.0,2500.0,585.0,85.0,26.0,37.0,2.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
24542,14,6,2461.467,37,29.99,269.99,3632.63,4,39.99,269.99,464.96,3.0,1.0,1.0,1300.0,567.0,122.0,6.0,55.0,1.0,25.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24610,14,6,14895.883999999998,97,8.99,89.99,1643.34,26,8.99,89.99,744.74,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
30562,18,6,372.80800000000005,4,89.99,159.99,339.97,1,89.99,89.99,89.99,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
24419,14,6,119.99700000000001,6,69.99,629.99,2399.94,3,69.99,629.99,1199.97,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39582,10,7,597.113,8,3.99,69.99,211.92,8,3.99,69.99,211.92,4.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
19697,9,6,9155.542,26,1.0,34.99,392.8,9,1.0,34.99,127.93,5.0,1.0,1.0,5000.0,490.0,5.0,111.0,25.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29394,17,6,95.00299999999999,5,3.99,9.99,37.95,2,3.99,9.99,13.98,2.0,1.0,1.0,2600.0,562.0,67.0,11.0,36.0,2.0,274.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45509,15,7,11365.29,79,9.99,44.99,1698.25,10,9.99,29.99,205.9,2.0,1.0,1.0,800.0,578.0,27.0,4.0,37.0,2.0,105.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42998,13,7,1222.764,17,719.99,749.99,10169.86,2,719.99,749.99,1469.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
42354,12,7,2090.706,50,3.0,69.99,605.71,6,8.99,19.99,84.96,1.0,1.0,1.0,1300.0,495.0,23.0,13.0,34.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
44549,14,7,278.152,4,209.99,229.99,669.97,1,229.99,229.99,229.99,4.0,1.0,1.0,1000.0,519.0,74.0,7.0,45.0,2.0,42.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16528,21,5,0.0,3,3.99,24.99,41.97,3,3.99,24.99,41.97,2.0,1.0,1.0,4000.0,562.0,219.0,9.0,49.0,2.0,83.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2142,9,5,252.706,2,269.0,269.0,538.0,1,269.0,269.0,269.0,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0
26210,15,6,205.485,5,7.0,29.99,73.98,2,7.0,29.99,36.99,3.0,1.0,1.0,3000.0,505.0,112.0,32.0,39.0,1.0,25.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8736,15,5,790.558,9,29.99,129.99,789.91,1,129.99,129.99,129.99,2.0,1.0,1.0,2200.0,70.0,78.0,4.0,47.0,1.0,363.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7977,14,5,13.163,2,19.99,24.99,44.98,2,19.99,24.99,44.98,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
15046,20,5,1350.346,4,14.99,39.99,109.96,2,14.99,39.99,54.98,4.0,1.0,1.0,1500.0,557.0,220.0,7.0,56.0,2.0,25.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
34866,22,6,777.9889999999999,13,24.99,49.99,454.9,2,49.99,49.99,99.98,2.0,1.0,1.0,1500.0,529.0,221.0,28.0,59.0,2.0,74.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6590,13,5,213.107,5,99.99,199.99,699.95,2,99.99,199.99,299.98,1.0,1.0,1.0,4300.0,556.0,316.0,18.0,38.0,2.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
49825,18,7,3978.4159999999997,185,7.0,89.99,3499.43,14,8.99,25.0,244.38,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
